date_added,persistent_id,name,kind,podcast,bitrate,play_date_utc,unplayed,location,sort_album,file_folder_count,track_id,play_count,size,artwork_count,library_folder_count,track_type,album,sort_name,date_modified,release_date,genre,sample_rate,total_time,play_date,year,artist
2021-12-30 22:58:20,AD41FD4ED7291ADB,Celluloid and Concurrency,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/81/the-changelog-81.mp3,"Changelog: Software Development, Open Source",,7730,,19322089,,,URL,"The Changelog: Software Development, Open Source",,,2012-05-31 13:00:00,Podcast,,2371000,,,Changelog Media
2021-12-30 22:58:20,7A5D6BC4B7A377B6,Ruby Motion and MacRuby,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/82/the-changelog-82.mp3,"Changelog: Software Development, Open Source",,7732,,21050284,,,URL,"The Changelog: Software Development, Open Source",,,2012-06-26 13:00:00,Podcast,,2587000,,,Changelog Media
2021-12-30 22:58:20,DBFFEF9CA603BDEC,Cloud 9 IDE,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/83/the-changelog-83.mp3,"Changelog: Software Development, Open Source",,7734,,17210277,,,URL,"The Changelog: Software Development, Open Source",,,2012-07-17 13:00:00,Podcast,,2107000,,,Changelog Media
2021-12-30 22:58:20,2B0A5862EC787CEB,News Roundup,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/84/the-changelog-84.mp3,"Changelog: Software Development, Open Source",,7736,,20370179,,,URL,"The Changelog: Software Development, Open Source",,,2012-08-08 13:00:00,Podcast,,2502000,,,Changelog Media
2021-12-30 22:58:20,CEBCCB360AF28820,We're Back and We're LIVE!,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/85/the-changelog-85.mp3,"Changelog: Software Development, Open Source",,7738,,34066705,,,URL,"The Changelog: Software Development, Open Source",,,2013-04-22 13:00:00,Podcast,,4214000,,,Changelog Media
2021-12-30 22:58:20,C789171147266E57,Discourse and Ruby,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/86/the-changelog-86.mp3,"Changelog: Software Development, Open Source",,7740,,37826676,,,URL,"The Changelog: Software Development, Open Source",,,2013-05-03 13:00:00,Podcast,,4684000,,,Changelog Media
2021-12-30 22:58:20,BCF035CA796E1025,Sustaining Open Source and Building an Open Company,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/87/the-changelog-87.mp3,"Changelog: Software Development, Open Source",,7742,,38682621,,,URL,"The Changelog: Software Development, Open Source",,,2013-05-09 13:00:00,Podcast,,4791000,,,Changelog Media
2021-12-30 22:58:20,3125BF91BD5E3F3B,Vagrant and HashiCorp,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/88/the-changelog-88.mp3,"Changelog: Software Development, Open Source",,7744,,28722415,,,URL,"The Changelog: Software Development, Open Source",,,2013-05-15 13:00:00,Podcast,,3546000,,,Changelog Media
2021-12-30 22:58:20,BCDC17ADD8F08E85,Docker and Linux Containers,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/89/the-changelog-89.mp3,"Changelog: Software Development, Open Source",,7746,,36658405,,,URL,"The Changelog: Software Development, Open Source",,,2013-05-17 13:00:00,Podcast,,4538000,,,Changelog Media
2021-12-30 22:58:20,3C225A0AB4E61ABC,Pair Programming and Ruby,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/90/the-changelog-90.mp3,"Changelog: Software Development, Open Source",,7748,,31602351,,,URL,"The Changelog: Software Development, Open Source",,,2013-05-22 13:00:00,Podcast,,3906000,,,Changelog Media
2021-12-30 22:58:20,246B7107986FB6BB,Discover Meteor.js,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/91/the-changelog-91.mp3,"Changelog: Software Development, Open Source",,7750,,29394266,,,URL,"The Changelog: Software Development, Open Source",,,2013-05-29 13:00:00,Podcast,,3630000,,,Changelog Media
2021-12-30 22:58:20,C3DA3B6D76497E4E,Sidekiq and Ruby,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/92/the-changelog-92.mp3,"Changelog: Software Development, Open Source",,7752,,29058441,,,URL,"The Changelog: Software Development, Open Source",,,2013-06-07 15:00:00,Podcast,,3588000,,,Changelog Media
2021-12-30 22:58:20,8D1F70C1C6FCBE7A,"Sass, Bourbon, Product Design",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/93/the-changelog-93.mp3,"Changelog: Software Development, Open Source",,7754,,36698326,,,URL,"The Changelog: Software Development, Open Source",,,2013-06-12 13:00:00,Podcast,,4543000,,,Changelog Media
2021-12-30 22:58:20,B812BD94444D65CC,"Sass, libsass, Haml",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/94/the-changelog-94.mp3,"Changelog: Software Development, Open Source",,7756,,33194365,,,URL,"The Changelog: Software Development, Open Source",,,2013-06-27 03:00:00,Podcast,,4105000,,,Changelog Media
2021-12-30 22:58:20,C7CF5503899343EF,Civic Hacking and Code for America,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/95/the-changelog-95.mp3,"Changelog: Software Development, Open Source",,7758,,31650425,,,URL,"The Changelog: Software Development, Open Source",,,2013-07-03 15:00:00,Podcast,,3912000,,,Changelog Media
2021-12-30 22:58:20,4E5689F215B4D9A7,Ruby off Rails,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/96/the-changelog-96.mp3,"Changelog: Software Development, Open Source",,7760,,29314436,,,URL,"The Changelog: Software Development, Open Source",,,2013-07-22 13:00:00,Podcast,,3620000,,,Changelog Media
2021-12-30 22:58:20,401D0632E4F79099,API Wrappers and Ruby,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/97/the-changelog-97.mp3,"Changelog: Software Development, Open Source",,7762,,24658513,,,URL,"The Changelog: Software Development, Open Source",,,2013-07-30 11:00:00,Podcast,,3038000,,,Changelog Media
2021-12-30 22:58:20,F1AF66F28EB16D3C,"AFNetworking, Helios, iOS Development",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/98/the-changelog-98.mp3,"Changelog: Software Development, Open Source",,7764,,24858399,,,URL,"The Changelog: Software Development, Open Source",,,2013-08-06 13:00:00,Podcast,,3063000,,,Changelog Media
2021-12-30 22:58:20,090AB2A5EC76B5B4,"Flynn, Tent, Open Source PaaS's",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/99/the-changelog-99.mp3,"Changelog: Software Development, Open Source",,7766,,29546450,,,URL,"The Changelog: Software Development, Open Source",,,2013-08-13 13:00:00,Podcast,,3649000,,,Changelog Media
2021-12-30 22:58:20,C9C51D8DDFAA0D1F,Go Programming,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/100/the-changelog-100.mp3,"Changelog: Software Development, Open Source",,7768,,64631210,,,URL,"The Changelog: Software Development, Open Source",,,2013-08-14 13:00:00,Podcast,,4034000,,,Changelog Media
2021-12-30 22:58:20,345568E6AD1BE0F1,npm Origins and Node.js,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/101/the-changelog-101.mp3,"Changelog: Software Development, Open Source",,7770,,30378361,,,URL,"The Changelog: Software Development, Open Source",,,2013-08-22 13:00:00,Podcast,,3753000,,,Changelog Media
2021-12-30 22:58:20,53E6FD07E6E6DFBA,RVM and Ruby Version Managment,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/102/the-changelog-102.mp3,"Changelog: Software Development, Open Source",,7772,,26050398,,,URL,"The Changelog: Software Development, Open Source",,,2013-09-06 12:30:00,Podcast,,3212000,,,Changelog Media
2021-12-30 22:58:20,EDBDFA78C91CDDB5,GitLab and Open Source,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/103/the-changelog-103.mp3,"Changelog: Software Development, Open Source",,7774,,30978342,,,URL,"The Changelog: Software Development, Open Source",,,2013-09-13 12:45:00,Podcast,,3828000,,,Changelog Media
2021-12-30 22:58:20,38EAB8B70EE27719,Kickstarting Espruino,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/104/the-changelog-104.mp3,"Changelog: Software Development, Open Source",,7776,,24346372,,,URL,"The Changelog: Software Development, Open Source",,,2013-09-20 06:15:00,Podcast,,2999000,,,Changelog Media
2021-12-30 22:58:20,9515A03DD893A14A,Ghost Blogging Platform,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/105/the-changelog-105.mp3,"Changelog: Software Development, Open Source",,7778,,27490260,,,URL,"The Changelog: Software Development, Open Source",,,2013-09-26 13:00:00,Podcast,,3392000,,,Changelog Media
2021-12-30 22:58:20,0F38417900025457,Semantic UI,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/106/the-changelog-106.mp3,"Changelog: Software Development, Open Source",,7780,,20370311,,,URL,"The Changelog: Software Development, Open Source",,,2013-10-05 07:15:00,Podcast,,2502000,,,Changelog Media
2021-12-30 22:58:20,D6EAC401F210984F,Balanced Payments and Open Sourcing Everything,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/107/the-changelog-107.mp3,"Changelog: Software Development, Open Source",,7782,,23338587,,,URL,"The Changelog: Software Development, Open Source",,,2013-10-09 13:00:00,Podcast,,2873000,,,Changelog Media
2021-12-30 22:58:20,6CDBE31DBBEFA795,Exercism.io and Crowd-Sourced Code Reviews,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/108/the-changelog-108.mp3,"Changelog: Software Development, Open Source",,7784,,27306346,,,URL,"The Changelog: Software Development, Open Source",,,2013-10-16 12:30:00,Podcast,,3369000,,,Changelog Media
2021-12-30 22:58:20,EE30A7C6EF4F2144,Open Karma and Design Love for OSS,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/109/the-changelog-109.mp3,"Changelog: Software Development, Open Source",,7786,,24474279,,,URL,"The Changelog: Software Development, Open Source",,,2013-10-26 07:00:00,Podcast,,3015000,,,Changelog Media
2021-12-30 22:58:20,4D749BD0F364DE43,Capistrano and Burnout,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/110/the-changelog-110.mp3,"Changelog: Software Development, Open Source",,7788,,29874298,,,URL,"The Changelog: Software Development, Open Source",,,2013-10-30 12:30:00,Podcast,,3690000,,,Changelog Media
2021-12-30 22:58:20,42EBA5D7007701D0,"Hoodie, noBackend, Offline-First",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/111/the-changelog-111.mp3,"Changelog: Software Development, Open Source",,7790,,26018431,,,URL,"The Changelog: Software Development, Open Source",,,2013-11-09 10:45:00,Podcast,,3208000,,,Changelog Media
2021-12-30 22:58:20,369484E69B801086,ZURB Foundation 5 and Front-End Frameworks,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/112/the-changelog-112.mp3,"Changelog: Software Development, Open Source",,7792,,31802352,,,URL,"The Changelog: Software Development, Open Source",,,2013-11-16 10:00:00,Podcast,,3931000,,,Changelog Media
2021-12-30 22:58:20,CDCC2E7CE7C7F58A,Keep npm Running,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/113/the-changelog-113.mp3,"Changelog: Software Development, Open Source",,7794,,27954420,,,URL,"The Changelog: Software Development, Open Source",,,2013-11-26 15:00:00,Podcast,,3450000,,,Changelog Media
2021-12-30 22:58:20,BE3E4DD6F8EEE44D,RethinkDB,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/114/the-changelog-114.mp3,"Changelog: Software Development, Open Source",,7796,,26238621,,,URL,"The Changelog: Software Development, Open Source",,,2013-12-11 14:00:00,Podcast,,3236000,,,Changelog Media
2021-12-30 22:58:20,B12D1DCD43F2FCA5,Flynn Updates,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/115/the-changelog-115.mp3,"Changelog: Software Development, Open Source",,7798,,20834273,,,URL,"The Changelog: Software Development, Open Source",,,2013-12-20 14:45:00,Podcast,,2560000,,,Changelog Media
2021-12-30 22:58:20,10B54D8ECD764DD8,Node Black Friday at Walmart,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/116/the-changelog-116.mp3,"Changelog: Software Development, Open Source",,7800,,39204510,,,URL,"The Changelog: Software Development, Open Source",,,2014-01-11 09:00:00,Podcast,,3885000,,,Changelog Media
2021-12-30 22:58:20,81E5DB9B4BCACEAF,"Go, Martini, Gophercasts",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/117/the-changelog-117.mp3,"Changelog: Software Development, Open Source",,7802,,42944461,,,URL,"The Changelog: Software Development, Open Source",,,2014-04-16 17:00:00,Podcast,,4259000,,,Changelog Media
2021-12-30 22:58:20,D8D3E18B983B459A,The Sass Way and Open Publishing,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/118/the-changelog-118.mp3,"Changelog: Software Development, Open Source",,7804,,44014438,,,URL,"The Changelog: Software Development, Open Source",Sass Way and Open Publishing,,2014-04-18 17:00:00,Podcast,,4366000,,,Changelog Media
2021-12-30 22:58:20,F3185349D7876521,MEAN.js & Full-Stack JavaScript,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/119/the-changelog-119.mp3,"Changelog: Software Development, Open Source",,7806,,29234619,,,URL,"The Changelog: Software Development, Open Source",,,2014-04-25 22:00:00,Podcast,,2888000,,,Changelog Media
2021-12-30 22:58:20,18B3CD03E24CBAD0,"Ruby Tooling, chruby, ruby-install, Security",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/120/the-changelog-120.mp3,"Changelog: Software Development, Open Source",,7808,,43154504,,,URL,"The Changelog: Software Development, Open Source",,,2014-05-02 07:30:00,Podcast,,4280000,,,Changelog Media
2021-12-30 22:58:20,5F9B76CA0BE19198,Google's Dart Programming Language,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/121/the-changelog-121.mp3,"Changelog: Software Development, Open Source",,7810,,34304460,,,URL,"The Changelog: Software Development, Open Source",,,2014-05-08 23:00:00,Podcast,,3395000,,,Changelog Media
2021-12-30 22:58:20,E1EC2C7DB7ADB645,Rails Girls Summer of Code and Travis Foundation,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/122/the-changelog-122.mp3,"Changelog: Software Development, Open Source",,7812,,44254540,,,URL,"The Changelog: Software Development, Open Source",,,2014-05-20 00:30:00,Podcast,,4390000,,,Changelog Media
2021-12-30 22:58:20,7AC7D6FCF460F14C,Gittip and Open Companies,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/123/the-changelog-123.mp3,"Changelog: Software Development, Open Source",,7814,,45094598,,,URL,"The Changelog: Software Development, Open Source",,,2014-05-29 23:00:00,Podcast,,4474000,,,Changelog Media
2021-12-30 22:58:20,D86F682E8D07B8BB,"Tedit, JS-Git, Jack",,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/124/the-changelog-124.mp3,"Changelog: Software Development, Open Source",,7816,,39104456,,,URL,"The Changelog: Software Development, Open Source",,,2014-07-16 01:00:00,Podcast,,3875000,,,Changelog Media
2021-12-30 22:58:20,448FE412E6C622EF,Blogging for Hackers,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/125/the-changelog-125.mp3,"Changelog: Software Development, Open Source",,7818,,44378955,,,URL,"The Changelog: Software Development, Open Source",,,2014-07-16 02:00:00,Podcast,,4415000,,,Changelog Media
2021-12-30 22:58:20,0F588B4C9CDC46D2,Xiki and Reimagining the Shell,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/126/the-changelog-126.mp3,"Changelog: Software Development, Open Source",,7820,,44044478,,,URL,"The Changelog: Software Development, Open Source",,,2014-07-16 03:00:00,Podcast,,4369000,,,Changelog Media
2021-12-30 22:58:20,04C7C4D61D3B80BD,Keep a CHANGELOG,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/127/the-changelog-127.mp3,"Changelog: Software Development, Open Source",,7822,,39854426,,,URL,"The Changelog: Software Development, Open Source",,,2014-08-08 01:00:00,Podcast,,3950000,,,Changelog Media
2021-12-30 22:58:20,067ED45795AA3CCA,Lineman.js and JavaScript apps,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/128/the-changelog-128.mp3,"Changelog: Software Development, Open Source",,7824,,36734636,,,URL,"The Changelog: Software Development, Open Source",,,2014-08-28 02:00:00,Podcast,,3638000,,,Changelog Media
2021-12-30 22:58:20,ECD27BD6349F6C87,The PHP Language Specification,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/129/the-changelog-129.mp3,"Changelog: Software Development, Open Source",,7826,,37794433,,,URL,"The Changelog: Software Development, Open Source",PHP Language Specification,,2014-11-11 02:00:00,Podcast,,3744000,,,Changelog Media
2021-12-30 22:58:20,F41799631D4C9397,Inspeqtor and OSS Products,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/130/the-changelog-130.mp3,"Changelog: Software Development, Open Source",,7828,,31716039,,,URL,"The Changelog: Software Development, Open Source",,,2014-11-11 17:30:00,Podcast,,3920000,,,Changelog Media
2021-12-30 22:58:20,BD984BC26F0C50CA,The Road to Ember 2.0,,True,,,True,https://op3.dev/e/https://cdn.changelog.com/uploads/podcast/131/the-changelog-131.mp3,"Changelog: Software Development, Open Source",,7830,,33008377,,,URL,"The Changelog: Software Development, Open Source",Road to Ember 2.0,,2014-11-18 15:15:00,Podcast,,4082000,,,Changelog Media
